,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
1672,Luciano Emilio,DC,F,4.0,1.0,157.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Emilio,Luciano,,,,,,,
1678,Santiago Hirsig,KC,M,1.0,1.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Hirsig,Santiago,,,,,,,
1680,Michael Umaña,CHV,D,28.0,28.0,2483.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,50.0,26.0,13.0,0.0,6.0,0.0,0.0,0.0,Umaña,Michael,,,,,,,
1685,Omar Jasseh,SJ,M,4.0,0.0,76.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,50.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,Jasseh,Omar,,,,,,,
1690,Javier Robles,SJ,M,2.0,1.0,61.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Robles,Javier,,,,,,,
1696,Paulo Jr.,RSL,F,3.0,0.0,65.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jr.,Paulo,,,,,,,
1698,Thabiso Khumalo,DC,F,8.0,3.0,270.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,66.7,7.0,4.0,3.0,0.0,0.0,0.0,0.0,Khumalo,Thabiso,,,,,,,
1708,Miguel Montaño,SEA,F,6.0,1.0,161.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,Montaño,Miguel,,,,,,,
1715,Pablo Escobar,KC,D,7.0,7.0,529.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,33.3,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Escobar,Pablo,,,,,,,
1722,Joseph Nane,TOR,M,11.0,8.0,614.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,12.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,Nane,Joseph,,,,,,,
1737,Dwayne De Rosario,DC,M,33.0,31.0,2781.0,16.0,12.0,112.0,44.0,3.0,10.0,6.0,0.52,14.3,2011,REG,4.0,8.0,4.0,0.39,39.3,57.0,46.0,45.0,3.0,0.0,4.0,5.0,De Rosario,Dwayne,,,,,,,
1765,Juan Pablo Angel,CHV,F,31.0,26.0,2314.0,10.0,1.0,78.0,32.0,1.0,5.0,5.0,0.39,12.8,2011,REG,0.0,1.0,0.0,0.04,41.0,29.0,13.0,36.0,2.0,0.0,0.0,0.0,Pablo Angel,Juan,,,,,,,
1770,Álvaro Fernández,SEA,M,29.0,23.0,1849.0,9.0,0.0,42.0,21.0,3.0,6.0,3.0,0.44,21.4,2011,REG,0.0,0.0,0.0,0.0,50.0,16.0,34.0,6.0,3.0,0.0,1.0,2.0,Fernández,Álvaro,,,,,,,
1776,Emilio Rentería,CLB,F,18.0,14.0,1159.0,8.0,2.0,43.0,17.0,1.0,5.0,3.0,0.62,18.6,2011,REG,1.0,0.0,2.0,0.16,39.5,36.0,33.0,17.0,0.0,0.0,2.0,2.0,Rentería,Emilio,,,,,,,
1789,Marvin Chávez,DAL,M,31.0,30.0,2521.0,6.0,4.0,66.0,28.0,3.0,3.0,3.0,0.21,9.1,2011,REG,1.0,2.0,2.0,0.14,42.4,38.0,53.0,21.0,4.0,0.0,0.0,0.0,Chávez,Marvin,,,,,,,
1797,Carlos Ruiz,PHI,F,14.0,13.0,1144.0,6.0,0.0,35.0,14.0,3.0,4.0,2.0,0.47,17.1,2011,REG,0.0,0.0,0.0,0.0,40.0,15.0,16.0,15.0,2.0,0.0,0.0,0.0,Ruiz,Carlos,,,,,,,
1825,Juninho,LA,M,30.0,30.0,2556.0,4.0,2.0,39.0,13.0,3.0,2.0,2.0,0.14,10.3,2011,REG,0.0,0.0,2.0,0.07,33.3,35.0,43.0,0.0,4.0,1.0,0.0,0.0,,Juninho,,,,,,,
1826,Leonardo,HOU,D,7.0,7.0,630.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.14,50.0,2011,REG,0.0,0.0,0.0,0.0,50.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,,Leonardo,,,,,,,
1827,Koke,HOU,F,7.0,2.0,233.0,1.0,0.0,7.0,4.0,0.0,1.0,0.0,0.39,14.3,2011,REG,0.0,0.0,0.0,0.0,57.1,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,Koke,,,,,,,
1828,Fred,DC,M,17.0,5.0,596.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,1.0,0.15,10.0,14.0,10.0,1.0,3.0,0.0,0.0,0.0,,Fred,,,,,,,
1829,Jéferson,KC,M,9.0,8.0,571.0,0.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,1.0,1.0,0.0,0.16,17.6,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,Jéferson,,,,,,,
1873,Paulo Jr.,RSL,F,11.0,5.0,468.0,2.0,4.0,11.0,6.0,0.0,1.0,1.0,0.38,18.2,2011,REG,1.0,3.0,1.0,0.77,54.5,6.0,5.0,5.0,0.0,0.0,0.0,0.0,Jr.,Paulo,,,,,,,
1902,Júlio César,KC,D,27.0,25.0,2149.0,2.0,2.0,9.0,4.0,1.0,2.0,0.0,0.08,22.2,2011,REG,1.0,2.0,0.0,0.08,44.4,30.0,18.0,1.0,3.0,1.0,0.0,0.0,César,Júlio,,,,,,,
1971,Miguel López,LA,M,24.0,14.0,1165.0,1.0,3.0,30.0,8.0,1.0,0.0,1.0,0.08,3.3,2011,REG,1.0,1.0,2.0,0.23,26.7,19.0,22.0,10.0,2.0,0.0,0.0,0.0,López,Miguel,,,,,,,
1972,Rodrigo López,POR,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,López,Rodrigo,,,,,,,
1982,Austin da Luz,DC,M,21.0,9.0,983.0,1.0,2.0,16.0,5.0,0.0,0.0,1.0,0.09,6.3,2011,REG,0.0,0.0,2.0,0.18,31.3,9.0,2.0,1.0,5.0,0.0,0.0,0.0,da Luz,Austin,,,,,,,
1983,Gaston Puerari,CHI,F,14.0,10.0,808.0,1.0,2.0,17.0,8.0,0.0,1.0,0.0,0.11,5.9,2011,REG,0.0,0.0,2.0,0.22,47.1,18.0,20.0,7.0,3.0,0.0,0.0,0.0,Puerari,Gaston,,,,,,,
1987,Nelson González,RSL,M,6.0,2.0,174.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,0.52,20.0,2011,REG,0.0,0.0,1.0,0.52,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,González,Nelson,,,,,,,
1988,Leonardo González,SEA,D,14.0,12.0,1069.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,1.0,1.0,0.0,0.08,25.0,22.0,8.0,1.0,5.0,0.0,0.0,0.0,González,Leonardo,,,,,,,
1992,Michael Umaña,CHV,D,22.0,21.0,1796.0,1.0,1.0,9.0,3.0,0.0,0.0,1.0,0.05,11.1,2011,REG,0.0,1.0,0.0,0.05,33.3,21.0,13.0,0.0,3.0,0.0,0.0,0.0,Umaña,Michael,,,,,,,
1993,Marko Perovic,NE,M,4.0,4.0,262.0,1.0,1.0,10.0,3.0,0.0,1.0,0.0,0.34,10.0,2011,REG,0.0,0.0,1.0,0.34,30.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,Perovic,Marko,,,,,,,
1997,Bernardo Añor,CLB,M,13.0,6.0,640.0,1.0,1.0,15.0,5.0,0.0,0.0,1.0,0.14,6.7,2011,REG,1.0,0.0,1.0,0.14,33.3,7.0,8.0,2.0,2.0,0.0,0.0,0.0,Añor,Bernardo,,,,,,,
2001,Milton Rodriguez,DAL,F,13.0,5.0,511.0,1.0,1.0,19.0,6.0,0.0,1.0,0.0,0.18,5.3,2011,REG,1.0,0.0,1.0,0.18,31.6,8.0,2.0,6.0,1.0,0.0,0.0,0.0,Rodriguez,Milton,,,,,,,
2003,Carlos Valdés,PHI,D,32.0,32.0,2880.0,1.0,1.0,22.0,4.0,0.0,0.0,1.0,0.03,4.5,2011,REG,0.0,1.0,0.0,0.03,18.2,37.0,33.0,2.0,8.0,0.0,0.0,0.0,Valdés,Carlos,,,,,,,
2005,Jorge Villafaña,USA,D-M,25.0,24.0,1793.0,1.0,1.0,29.0,12.0,0.0,0.0,1.0,0.05,3.4,2011,REG,0.0,0.0,1.0,0.05,41.4,21.0,34.0,1.0,2.0,1.0,0.0,0.0,Villafaña,Jorge,,,,,,,
2008,Ilija Stolica,NE,F,2.0,0.0,73.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.23,100.0,2011,REG,0.0,0.0,0.0,0.0,100.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,Stolica,Ilija,,,,,,,
2015,Jimmy Conrad,CHV,D,2.0,2.0,180.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.5,33.3,2011,REG,0.0,0.0,0.0,0.0,33.3,1.0,3.0,0.0,1.0,0.0,0.0,0.0,Conrad,Jimmy,,,,,,,
2041,Jan Gunnar Solli,NY,D,31.0,31.0,2643.0,0.0,7.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2011,REG,4.0,4.0,3.0,0.24,26.7,20.0,12.0,2.0,1.0,1.0,0.0,0.0,Gunnar Solli,Jan,,,,,,,
2048,Rafa Márquez,NY,M,19.0,19.0,1684.0,0.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,4.0,1.0,0.27,25.0,26.0,27.0,0.0,6.0,0.0,0.0,1.0,Márquez,Rafa,,,,,,,
2058,Jair Benítez,DAL,D,27.0,25.0,2231.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,1.0,0.0,3.0,0.12,13.3,23.0,33.0,1.0,2.0,0.0,0.0,0.0,Benítez,Jair,,,,,,,
2077,Simon Elliott,CHV,M,24.0,21.0,1824.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,2.0,0.1,5.9,19.0,21.0,0.0,3.0,0.0,0.0,0.0,Elliott,Simon,,,,,,,
2088,Didier Domi,NE,D,9.0,8.0,680.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,1.0,0.13,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,Domi,Didier,,,,,,,
2108,Jhon Kennedy Hurtado,SEA,D,23.0,23.0,1945.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,1.0,0.0,0.05,10.0,30.0,16.0,1.0,4.0,2.0,0.0,0.0,Kennedy Hurtado,Jhon,,,,,,,
2138,Ousmane Dabo,NE,M,3.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dabo,Ousmane,,,,,,,
2149,Nick Kounenakis,KC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kounenakis,Nick,,,,,,,
2150,André Luiz,SJ,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luiz,André,,,,,,,
2151,Blaise Nkufo,SEA,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nkufo,Blaise,,,,,,,
2152,Bratislav Ristic,CHI,M,9.0,5.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,Ristic,Bratislav,,,,,,,
2156,Francisco Navas Cobo,HOU,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navas Cobo,Francisco,,,,,,,
2162,Miguel Montaño,SEA,F,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Montaño,Miguel,,,,,,,
2163,Omar Jasseh,SJ,M,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jasseh,Omar,,,,,,,
2164,Jordan Graye,HOU,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graye,Jordan,,,,,,,
2166,Juan Diego González,PHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego González,Juan,,,,,,,
2168,Junior Carreiro,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carreiro,Junior,,,,,,,
2169,Bryan de la Fuente,CHV,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de la Fuente,Bryan,,,,,,,
2170,Andy Adlard,CLB,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adlard,Andy,,,,,,,
2177,Marcos Paullo,NY,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paullo,Marcos,,,,,,,
2186,Davis Paul,CHI,F,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul,Davis,,,,,,,
2188,Rodrigo Brasesco,DC,D,3.0,2.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Brasesco,Rodrigo,,,,,,,
2193,Michael Augustine,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Augustine,Michael,,,,,,,
2200,Maxwell Griffin,SJ,F,4.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Griffin,Maxwell,,,,,,,
2201,Lawrence Olum,POR,D,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olum,Lawrence,,,,,,,
2202,Carlyle Mitchell,VAN,D,3.0,3.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Mitchell,Carlyle,,,,,,,
2203,Morgan Langley,PHI,M,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Langley,Morgan,,,,,,,
2204,Yordany Álvarez,RSL,M,5.0,4.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,4.0,0.0,0.0,0.0,Álvarez,Yordany,,,,,,,
2205,Nico Muñiz,RSL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñiz,Nico,,,,,,,
2210,Seth Owusu,CHV,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Owusu,Seth,,,,,,,
2232,Kevin Harmse,VAN,M,3.0,1.0,126.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Harmse,Kevin,,,,,,,
2253,Artur Aghasyan,RSL,F,4.0,1.0,98.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,Aghasyan,Artur,,,,,,,
2268,David Júnior Lopes,CHV,D,8.0,7.0,580.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,2.0,1.0,0.0,0.0,Júnior Lopes,David,,,,,,,
2269,Jay DeMerit,VAN,D,21.0,20.0,1671.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,20.0,13.0,1.0,4.0,0.0,0.0,0.0,DeMerit,Jay,,,,,,,
